CLIENTE;NRO. VA01/VA21;POS VA01/VA21;CLASE DE DOC;REF.CLIENTE;DOC. REF;PRIORIDAD;MOT. RECHAZO;INDICADOR DE BLOQUEO;FECHA DE BLOQUEO;OPERADOR DE VA;CODIGO ITEM;DESCRIPCION ITEM;CANTIDAD SOLICITADA;TIPO DE ITEM;ESTADO ITEM;CENTRO;PLAZO LOGISTICO;FECHA DE EMISION NECESIDAD;FECHA ENTREGA ESPERADA;MES ENTREGA;NRO. SOLPED;POS. SOLPED;REPARTOS;FECHA EMISION SOLPED;FECHA APROBACION SOLPED;GRUPO DE COMPRA;NRO. OC;POS. OC;ALMACEN OC;Q CANT. OC;OPERADOR OC;FECHA EMISION OC;FECHA APROBACION FINAL OC;PRIMERA FECHA ENTREGA OC;FECHA ENTREGA OC;GRUPO DE COMPRA OC;PROVEEDOR;ADJUDICADO EN OC;CANTIDAD PENDIENTE DE ADJUDICAR;CANTITAD TOTAL PENDIENTE RECEP.;CANTIDAD TOTAL RECEPCIONADA;NRO. RECEPCION;FECHA RECEPCION;ALMACEN RECEPCION 1;NRO POSICION RECEPCION 1;Q RECEP. DE OC;FECHA SELLO;OPERADOR RECEPCION;TEXTO COMENTARIO;NRO. VL;CANTIDAD PICKING;Q VL;OPERADOR PICKING;FECHA PICKING;FECHA CONTABILIZACION VL;NRO DE CARGA;TXT CARGA;RESPONSABLE DE CARGA;FECHA DE CARGA;NRO. ALMACENAMIENTO;CANTIDAD ALMACENADA;OPERADOR ALMACENAMIENTO;FECHA ALMACENAMIENTO (LOGIN);FECHA DE ALMACENAMIENTO SELLO;FECHA CUMPLIMIENTO FINAL UNIFICADA;COMPROMETIDOS;ENTREGADOS;NO ENTREGADOS;NO ENTREGADOS CRITICOS;NO ENTREGADOS NO CRITICOS;ENTREGADOS AT;ENTREGADOS AT CRITICOS;ENTREGADOS AT NO CRITICOS;ENTREGADOS FT;ENTREGADOS FT CRITICOS;ENTREGADOS FT NO CRITICOS;DIAS DE DEMORA;CLASIFICACION;Año;Personalizado;Valor objetivo cumpli;Demora Max Objetivo;Demora-7;DemoraMaxObjetivo;CLASIFICACION 2;Columna1;Columna2;CONCATENA;BUSCA EL ALMACEN ;Vacío
00375 YPF OLEODUCTO PR-LP;1000069030;50;ZPAN;REP NO STOCK 375;;0;;;;EJUAREZ;1016965;PORTABLOCK ACRILICO C CLIP SUPERIOR;4;Materiales Stock S/Devol;CUMPLIDO;MR01;1;23/6/2025;15/7/2025;julio;10124402;50;1;23/6/2025;23/6/2025;375;4500102980;70;0375;1;FGARCIA;4/7/2025;4/7/2025;7/7/2025;7/7/2025;375;GARCIA MONTEAVARO ROSANA ELIZABET;4;0;0;4;5000137786;5/7/2025;0375;7;1;5/7/2025;PRIAL;;8000072439;4;1;PRIAL;5/7/2025;5/7/2025;;;;;4900341314;4;PRIAL;5/7/2025;5/7/2025;5/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1016965;0;1016965375;375;
00375 YPF OLEODUCTO PR-LP;1000069030;60;ZPAN;REP NO STOCK 375;;0;;;;EJUAREZ;1017108;ESTACA 1PGX1PGX1 MTS;270;Materiales Stock S/Devol;CUMPLIDO;MR01;1;23/6/2025;15/7/2025;julio;10124402;60;1;23/6/2025;23/6/2025;C22;4500102467;10;0375;1;GJULIANI;27/6/2025;27/6/2025;11/7/2025;11/7/2025;C22;BICKHAM MARIANO MATIAS;270;0;0;270;5000137080;30/6/2025;0375;1;1;30/6/2025;PRIAL;;8000072439;270;1;PRIAL;5/7/2025;5/7/2025;;;;;4900341314;270;PRIAL;5/7/2025;5/7/2025;5/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017108;0;1017108375;375;
00375 YPF OLEODUCTO PR-LP;1000069032;10;ZPAS;"Disco corte 7""";;0;;;;GORIHUELA;1001933;DISCO 114x1,6x222 REFORZADO x UN;15;Materiales Stock;CUMPLIDO;MR01;1;23/6/2025;30/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;1;0;;;;8000071686;15;2;GPANIAGUA;23/6/2025;23/6/2025;;;;;4900337403;15;PMATTIUSSI;23/6/2025;23/6/2025;23/6/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001933;0;1001933375;375;
00375 YPF OLEODUCTO PR-LP;1000069032;20;ZPAS;"Disco corte 7""";;0;;;;GORIHUELA;1001927;DISCO CORTE 178X1.6X22 SECUR EXTRA  x UN;25;Materiales Stock;CUMPLIDO;MR01;1;23/6/2025;30/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;3;0;;;;8000071686;25;2;GPANIAGUA;23/6/2025;23/6/2025;;;;;4900337403;25;PMATTIUSSI;23/6/2025;23/6/2025;23/6/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001927;0;1001927375;375;
00375 YPF OLEODUCTO PR-LP;1000069094;151;ZPOE;40000928;;0;;;;GORIHUELA;1013181;COMPRESOR DE AIRE ELECTRICO 600000854;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071754;1;1;JMORENO;24/6/2025;25/7/2025;;;;;;0;;;;25/7/2025;1;1;0;0;0;0;0;0;1;0;1;31;EQUIPOS MENORES;2025;Período Contable;0,75;7;24;7;EQUIPOS MENORES;#N/D;#N/D;1013181375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;71;ZPOE;40000928;;0;;;;GORIHUELA;1013287;DETECTOR 600004716;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071756;1;1;JMORENO;24/6/2025;9/7/2025;;;;;;0;;;;9/7/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013287375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;91;ZPOE;40000928;;0;;;;GORIHUELA;1013279;TERMOHIGROMETRO 600000947;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013279375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;101;ZPOE;40000928;;0;;;;GORIHUELA;1013220;RADIO HANDY 6000007102;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013220375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;111;ZPOE;40000928;;0;;;;GORIHUELA;1013220;RADIO HANDY 6000007103;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013220375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;121;ZPOE;40000928;;0;;;;GORIHUELA;1013220;RADIO HANDY 6000007104;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013220375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;131;ZPOE;40000928;;0;;;;GORIHUELA;1013220;RADIO HANDY 6000007105;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013220375;375;
00375 YPF OLEODUCTO PR-LP;1000069098;141;ZPOE;40000928;;0;;;;GORIHUELA;1013220;RADIO HANDY 6000007106;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071755;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013220375;375;
00375 YPF OLEODUCTO PR-LP;1000069102;10;ZPAN;Pedido Calidad;;0;;;;GORIHUELA;1012839;CARPETA CLINGSOR 45-8-B X UN;20;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;10124503;10;1;24/6/2025;24/6/2025;C17;4500102771;10;0375;1;GJULIANI;2/7/2025;2/7/2025;14/7/2025;14/7/2025;C17;STEIN Y TEICHBERG S.A.;20;0;0;20;5000139029;17/7/2025;0375;1;1;17/7/2025;PMATTIUSSI;;;0;0;;;;;;;;;0;;;;17/7/2025;1;1;0;0;0;0;0;0;1;0;1;2;SEDE;2025;Período Contable;0,75;7;-5;7;SEDE;#N/D;#N/D;1012839375;375;
00375 YPF OLEODUCTO PR-LP;1000069102;20;ZPAN;Pedido Calidad;;0;;;;GORIHUELA;1017038;CAJA ARCHIVO 42X32,5X26CM;10;Materiales Stock S/Devol;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;10124503;20;1;24/6/2025;24/6/2025;375;4500102980;60;0375;1;FGARCIA;4/7/2025;4/7/2025;7/7/2025;7/7/2025;375;GARCIA MONTEAVARO ROSANA ELIZABET;10;0;0;10;5000137786;5/7/2025;0375;6;1;5/7/2025;PRIAL;;8000072437;10;1;PRIAL;5/7/2025;5/7/2025;;;;;4900341307;10;PRIAL;5/7/2025;5/7/2025;5/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017038;0;1017038375;375;
00375 YPF OLEODUCTO PR-LP;1000069105;10;ZPAN;PEDIDON°1VESTIMIENTO;;0;;;;GORIHUELA;1012896;MANGUERA PARA GAS PROPANO Ø8MM REF XMTS;30;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;4/7/2025;julio;10124504;10;1;24/6/2025;24/6/2025;375;4500102386;10;0375;1;FGARCIA;26/6/2025;26/6/2025;28/7/2025;28/7/2025;375;TOLEDO JAVIER HERNAN;30;0;0;30;5000137183;1/7/2025;0375;1;1;1/7/2025;PRIAL;;;0;0;;;;;;;;;0;;;;1/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896375;375;
00375 YPF OLEODUCTO PR-LP;1000069105;20;ZPAN;PEDIDON°1VESTIMIENTO;;0;;;;GORIHUELA;1012896;"VALVULA ESFERICA 1 1/2"" XUN";4;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;4/7/2025;julio;10124504;20;1;24/6/2025;24/6/2025;375;4500102386;20;0375;1;FGARCIA;26/6/2025;26/6/2025;28/7/2025;28/7/2025;375;TOLEDO JAVIER HERNAN;4;0;0;4;5000137183;1/7/2025;0375;2;1;1/7/2025;PRIAL;;;0;0;;;;;;;;;0;;;;1/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896375;375;
00375 YPF OLEODUCTO PR-LP;1000069105;30;ZPAN;PEDIDON°1VESTIMIENTO;;0;;;;GORIHUELA;1012896;"VALVULA ESFERICA 1 1/4"" XUN";4;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;4/7/2025;julio;10124504;30;1;24/6/2025;24/6/2025;375;4500102386;30;0375;1;FGARCIA;26/6/2025;26/6/2025;28/7/2025;28/7/2025;375;TOLEDO JAVIER HERNAN;4;0;0;4;5000137183;1/7/2025;0375;3;1;1/7/2025;PRIAL;;;0;0;;;;;;;;;0;;;;1/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896375;375;
00375 YPF OLEODUCTO PR-LP;1000069143;10;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001815;AGUA DESMINERALIZADA X 20L;3;Materiales Stock;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;1;0;;;;8000071968;3;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341352;3;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001815;0;1001815375;375;
00375 YPF OLEODUCTO PR-LP;1000069143;20;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001867;MARCADOR INDUSTRIAL-BLANCOXUN;10;Materiales Stock;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;2;0;;;;8000071968;10;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341352;10;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001867;0;1001867375;375;
00375 YPF OLEODUCTO PR-LP;1000069143;30;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001885;BOLSAS RESIDUOS XUN 102X130 VERDE;64;Materiales Stock;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;3;0;;;;8000071968;64;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341352;64;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001885;0;1001885375;375;
00375 YPF OLEODUCTO PR-LP;1000069143;40;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001962;CINTA AISLADORA ROJA X10MT;3;Materiales Stock;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;4;0;;;;8000071968;3;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341352;3;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001962;0;1001962375;375;
00375 YPF OLEODUCTO PR-LP;1000069144;10;ZPAN;REP STOCK 375;;0;;;;EJUAREZ;1017043;CABO MADERA PARA BARREDOR;2;Materiales Stock S/Devol;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;10124535;10;1;24/6/2025;24/6/2025;C17;4500102504;10;0375;1;GJULIANI;30/6/2025;30/6/2025;9/7/2025;11/7/2025;C17;GOMEZ MARIA MARCELA;2;0;0;2;5000137876;7/7/2025;0375;1;1;7/7/2025;PMATTIUSSI;;8000072512;2;1;PMATTIUSSI;7/7/2025;7/7/2025;;;;;4900341583;2;PMATTIUSSI;7/7/2025;7/7/2025;7/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017043;0;1017043375;375;
00375 YPF OLEODUCTO PR-LP;1000069144;20;ZPAN;REP STOCK 375;;0;;;;EJUAREZ;1017063;ESCOBILLON TIPO BARRANDERO;3;Materiales Stock S/Devol;CUMPLIDO;MR01;1;24/6/2025;15/7/2025;julio;10124535;20;1;24/6/2025;24/6/2025;C17;4500102504;20;0375;1;GJULIANI;30/6/2025;30/6/2025;9/7/2025;11/7/2025;C17;GOMEZ MARIA MARCELA;3;0;0;3;5000137876;7/7/2025;0375;2;1;7/7/2025;PMATTIUSSI;;8000072512;3;1;PMATTIUSSI;7/7/2025;7/7/2025;;;;;4900341583;3;PMATTIUSSI;7/7/2025;7/7/2025;7/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017063;0;1017063375;375;
00375 YPF OLEODUCTO PR-LP;1000069146;161;ZPOE;40000928;;0;;;;GORIHUELA;1013284;ANEMOMETRO 600000909;1;Mat. genericos EQP Menor;CUMPLIDO;MR01;1;24/6/2025;24/6/2025;junio;;0;0;;;;;0;;0;;;;;;;;0;1;0;0;;;;0;0;;;;8000071826;1;1;JMORENO;24/6/2025;9/7/2025;10413;EQUIPOS MENORES 375;PAPPELLA;26/6/2025;;0;;;;26/6/2025;1;1;0;0;0;0;0;0;1;0;1;15;EQUIPOS MENORES;2025;Período Contable;0,75;7;8;7;EQUIPOS MENORES;#N/D;#N/D;1013284375;375;
00375 YPF OLEODUCTO PR-LP;1000069153;10;ZPAN;MATERIALES TINGLADO;;0;;;;GORIHUELA;1012765;PERFIL C 80*40*1,6MM X 12MTS;10;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;3/7/2025;julio;10124546;10;1;24/6/2025;24/6/2025;375;4500102193;10;0375;1;FGARCIA;25/6/2025;25/6/2025;2/7/2025;2/7/2025;375;BUCCI JOSE MARIA;10;0;0;10;5000138051;8/7/2025;0375;1;1;8/7/2025;PMATTIUSSI;;;0;0;;;;;;;;;0;;;;8/7/2025;1;1;0;0;0;0;0;0;1;0;1;5;SEDE;2025;Período Contable;0,75;7;-2;7;SEDE;#N/D;#N/D;1012765375;375;
00375 YPF OLEODUCTO PR-LP;1000069153;20;ZPAN;MATERIALES TINGLADO;;0;;;;GORIHUELA;1012763;Chapa tipo T101 o similar trapezoidales;13;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;3/7/2025;julio;10124546;20;1;24/6/2025;24/6/2025;375;4500102193;20;0375;1;FGARCIA;25/6/2025;25/6/2025;2/7/2025;2/7/2025;375;BUCCI JOSE MARIA;13;0;0;13;5000138051;8/7/2025;0375;2;1;8/7/2025;PMATTIUSSI;;;0;0;;;;;;;;;0;;;;8/7/2025;1;1;0;0;0;0;0;0;1;0;1;5;SEDE;2025;Período Contable;0,75;7;-2;7;SEDE;#N/D;#N/D;1012763375;375;
00375 YPF OLEODUCTO PR-LP;1000069153;30;ZPAN;MATERIALES TINGLADO;;0;;;;GORIHUELA;1012896;Tornillo autoperforante con arandela;200;Materiales genericos;CUMPLIDO;MR01;1;24/6/2025;3/7/2025;julio;10124546;30;1;24/6/2025;24/6/2025;375;4500102299;10;0375;1;FGARCIA;25/6/2025;25/6/2025;27/6/2025;27/6/2025;375;CAEIRO JOSE FRANCISCO;200;0;0;200;5000137102;1/7/2025;0375;1;1;1/7/2025;PRIAL;;;0;0;;;;;;;;;0;;;;1/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012896375;375;
00375 YPF OLEODUCTO PR-LP;1000069200;10;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001727;PROTECTOR AUDITIVO COPA PARA CASCO;3;Materiales Stock;CUMPLIDO;MR01;1;25/6/2025;16/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;1;0;;;;8000071971;3;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341351;3;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001727;0;1001727375;375;
00375 YPF OLEODUCTO PR-LP;1000069200;20;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1002071;CAMPERA DESCARNE T.XXXL;3;Materiales Stock;CUMPLIDO;MR01;1;25/6/2025;16/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;2;0;;;;8000071971;3;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341351;3;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1002071;0;1002071375;375;
00375 YPF OLEODUCTO PR-LP;1000069202;10;ZPAN;REP NO STOCK 375;;0;;;;EJUAREZ;1015800;GUANTE VAQUETA MEDIO PASEO FORRADO X PAR;15;Materiales Stock S/Devol;CUMPLIDO;MR01;14;25/6/2025;16/7/2025;julio;10124650;10;1;25/6/2025;25/6/2025;C28;4500102732;10;2001;1;GJULIANI;2/7/2025;2/7/2025;9/7/2025;9/7/2025;C28;SEGURIDAD S.R.L.;15;0;0;15;5000137670;4/7/2025;2001;1;1;4/7/2025;FGORGONA;;8000072401;15;1;FGORGONA;4/7/2025;8/7/2025;;;;;4900342195;15;PMATTIUSSI;9/7/2025;9/7/2025;9/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1015800;0;1015800375;375;
00375 YPF OLEODUCTO PR-LP;1000069202;20;ZPAN;REP NO STOCK 375;;0;;;;EJUAREZ;1017050;BOBINA PAPEL 25CM 400MT;4;Materiales Stock S/Devol;CUMPLIDO;MR01;1;25/6/2025;16/7/2025;julio;10124650;20;1;25/6/2025;25/6/2025;C17;4500102504;30;0375;1;GJULIANI;30/6/2025;30/6/2025;9/7/2025;11/7/2025;C17;GOMEZ MARIA MARCELA;4;0;0;4;5000137876;7/7/2025;0375;3;1;7/7/2025;PMATTIUSSI;;8000072513;4;1;PMATTIUSSI;7/7/2025;7/7/2025;;;;;4900341588;4;PMATTIUSSI;7/7/2025;7/7/2025;7/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;1017050;0;1017050375;375;
00375 YPF OLEODUCTO PR-LP;1000069208;10;ZPAN;Lentes seg Ruben Rea;;0;;;;GORIHUELA;1012860;ARMAZON SEGURIDAD GRIS;1;Materiales genericos;CUMPLIDO;MR01;1;25/6/2025;12/9/2025;septiembre;10124658;10;1;25/6/2025;25/6/2025;375;4500106600;10;0375;2;FGARCIA;21/8/2025;21/8/2025;28/8/2025;4/9/2025;375;BARBIERI MARIA JOSE;1;0;0;1;5000144269;3/9/2025;0375;1;1;3/9/2025;GPUJOL;;;0;0;;;;;;;;;0;;;;3/9/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012860375;375;
00375 YPF OLEODUCTO PR-LP;1000069208;30;ZPAN;Lentes seg Ruben Rea;;0;;;;GORIHUELA;1012860;INSERTO S/RECETA Ruben Rearte;1;Materiales genericos;CUMPLIDO;MR01;1;25/6/2025;12/9/2025;septiembre;10124658;20;1;25/6/2025;25/6/2025;375;4500106600;20;0375;2;FGARCIA;21/8/2025;21/8/2025;28/8/2025;4/9/2025;375;BARBIERI MARIA JOSE;1;0;0;1;5000144269;3/9/2025;0375;2;1;3/9/2025;GPUJOL;;;0;0;;;;;;;;;0;;;;3/9/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012860375;375;
00375 YPF OLEODUCTO PR-LP;1000069208;40;ZPAN;Lentes seg Ruben Rea;;0;;;;GORIHUELA;1012841;Escobilla limpia inodoro x un;5;Materiales genericos;CUMPLIDO;MR01;1;25/6/2025;16/7/2025;julio;10124658;40;1;25/6/2025;25/6/2025;375;4500102385;40;0375;1;FGARCIA;26/6/2025;26/6/2025;16/7/2025;27/6/2025;375;CASEY SEBASTIAN ESTEBAN;5;0;0;5;5000137099;1/7/2025;0375;1;1;1/7/2025;PRIAL;;;0;0;;;;;;;;;0;;;;1/7/2025;1;1;0;0;0;1;0;1;0;0;0;;SEDE;2025;Período Contable;0,75;7;;7;SEDE;#N/D;#N/D;1012841375;375;
00375 YPF OLEODUCTO PR-LP;1000069248;10;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001745;BOTA GOMA P.ACERO N 41;2;Materiales Stock;CUMPLIDO;MR01;1;26/6/2025;17/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;1;0;;;;8000071976;2;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341350;2;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001745;0;1001745375;375;
00375 YPF OLEODUCTO PR-LP;1000069248;20;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001773;CHALECOMICROPERFAMARILLOCONREFLECTIVO;5;Materiales Stock;CUMPLIDO;MR01;1;26/6/2025;17/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;2;0;;;;8000071976;5;2;PAPPELLA;27/6/2025;2/7/2025;10424;2 LB 375;LBARTON;27/6/2025;4900341350;5;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001773;0;1001773375;375;
00375 YPF OLEODUCTO PR-LP;1000069248;40;ZPAS;REP STOCK 375;;0;;;;EJUAREZ;1001993;ELECTRODO AWS7018 X 3,25 MM X KG;5;Materiales Stock;CUMPLIDO;MR01;1;26/6/2025;17/7/2025;julio;;0;0;;;;;0;;0;;;;;;;;0;0;0;0;;;0375;1;0;;;;8000072070;5;2;PAPPELLA;30/6/2025;2/7/2025;10449;1BULTO WP 375;WPUCHETA;1/7/2025;4900341357;5;PRIAL;5/7/2025;4/7/2025;4/7/2025;1;1;0;0;0;1;0;1;0;0;0;;PAÑOL;2025;Período Contable;0,75;7;;7;PAÑOL;1001993;0;1001993375;375;
