Entrega;Destinatario mcía.;Nombre destinatario de mercancías;Documento compras;Material;Descripción de posición;Posición;Cantidad entrega;Un.medida venta;Fe.prefer.entrega;Peso total;Unidad de peso;Volumen;Unidad de volumen;Fecha de creación de entrega;Estado de picking;Fecha de picking;Modificado el;Grupo;Fecha de creación;Creado por;Descripción;Fe.mov.mcía.real;Organización ventas;Categoría posición;Lote;Almacén;Centro;Prioridad de entrega;Estado de picking
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001731;MALLA NARANJA 50 MT;900002;1;UN;8/9/2025;3,035;KG;9,499;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000107384;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001731;MALLA NARANJA 50 MT;900003;17;UN;8/9/2025;51,595;KG;161,475;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000110688;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001777;ESLINGA SINTETICA 6MTS 4TN CERTIFICADA;900004;1;UN;8/9/2025;4,620;KG;7,021;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000106226;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001777;ESLINGA SINTETICA 6MTS 4TN CERTIFICADA;900005;1;UN;8/9/2025;4,620;KG;7,021;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000108200;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001777;ESLINGA SINTETICA 6MTS 4TN CERTIFICADA;900006;1;UN;8/9/2025;4,620;KG;7,021;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000108201;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001808;UREA AZUL 32 X 10 LTS;900007;3;UN;8/9/2025;34,500;KG;41,067;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000105838;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001895;ALCOHOL LIQUIDO X LITRO;900008;7;UN;8/9/2025;6,020;KG;10,215;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000043297;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001961;CINTA AISLADORA NEGRA X10MT;900009;1;UN;8/9/2025;0,040;KG;0,057;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000111187;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001961;CINTA AISLADORA NEGRA X10MT;900010;3;UN;8/9/2025;0,120;KG;0,170;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000114943;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1001969;ESMALTE SINT. AEROSOL BLANCO X440CC;900011;7;UN;8/9/2025;2,660;KG;4,643;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000069313;1000;MR01;0;C
8000074946;9000000120;00368-YPF Acueducto TBH;1000072409;1003953;BATERIA 12V 75AMP;900012;1;UN;8/9/2025;16,500;KG;9,044;DM3;20/8/2025;C;20/8/2025;21/8/2025;11074;20/8/2025;ERUARTE;1 EXP LUJAN 20.08.2025;21/8/2025;MLAP;TAN;0000113693;1000;MR01;0;C
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002837;FILTRO COMBUSTIBLE;10;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002836;FILTRO AIRE XUN;20;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002902;FILTRO HABITACULO XUN;30;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1004038;LAMPARA 24V-21W P PAREJA XUN;40;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002837;FILTRO COMBUSTIBLE;900001;1;UN;8/9/2025;0,129;KG;0,729;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;LOTE INC;2000;MM01;0;C
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002836;FILTRO AIRE XUN;900002;1;UN;8/9/2025;0,715;KG;7,153;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000088345;2000;MM01;0;C
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1002902;FILTRO HABITACULO XUN;900003;1;UN;8/9/2025;0,078;KG;1,415;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000087455;2000;MM01;0;C
8000074945;9000000010;00035 CASA SAN LUIS-MM;1000072460;1004038;LAMPARA 24V-21W P PAREJA XUN;900004;10;UN;8/9/2025;0,080;KG;0,025;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000037786;2000;MM01;0;C
8000074943;9000000010;00035 CASA SAN LUIS-MM;1000072373;1002186;CORREA VENTILADOR;10;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074943;9000000010;00035 CASA SAN LUIS-MM;1000072373;1016099;FILTRO DE AIRE SECUNDARIO;20;0;UN;8/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074943;9000000010;00035 CASA SAN LUIS-MM;1000072373;1002186;CORREA VENTILADOR;900001;1;UN;8/9/2025;0,277;KG;0,590;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000111967;2000;MM01;0;C
8000074943;9000000010;00035 CASA SAN LUIS-MM;1000072373;1016099;FILTRO DE AIRE SECUNDARIO;900002;1;UN;8/9/2025;1,430;KG;25,801;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000084126;2000;MM01;0;C
8000074943;9000000010;00035 CASA SAN LUIS-MM;1000072373;1016099;FILTRO DE AIRE SECUNDARIO;900003;2;UN;8/9/2025;2,860;KG;51,602;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000110632;2000;MM01;0;C
8000074942;9000000010;00035 CASA SAN LUIS-MM;1000072107;1002934;FILTRO PRIMARIO COMBUSTIBLE;10;0;UN;3/9/2025;0;KG;0;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074942;9000000010;00035 CASA SAN LUIS-MM;1000072107;1002934;FILTRO PRIMARIO COMBUSTIBLE;900001;1;UN;3/9/2025;0,940;KG;2,090;DM3;20/8/2025;C;20/8/2025;21/8/2025;11072;20/8/2025;ERUARTE;1B CAM MENDOCINA 20.08.2025;21/8/2025;MMAP;TAN;0000110631;2000;MM01;0;C
8000074939;9000000120;00368-YPF Acueducto TBH;1000072247;1001969;ESMALTE SINT. AEROSOL BLANCO X440CC;20;30;UN;25/8/2025;11,400;KG;19,900;DM3;20/8/2025;C;25/8/2025;20/8/2025;;;AJPEDERNERA;;20/8/2025;MLAP;ZPNS;0000117211;0368;MR01;2;C
8000074938;9000000120;00368-YPF Acueducto TBH;1000071614;1016954;TANZA 0.80MM -COLOR ROJO- XROLLO;20;4;UN;27/8/2025;0;KG;0;DM3;20/8/2025;C;27/8/2025;20/8/2025;;;AJPEDERNERA;;20/8/2025;MLAP;ZPNS;0000117200;0368;MR01;0;C
8000074922;9000000023;00314 CASA Olavarría;1000071326;1002957;FILTRO DE FRENO;40;0;UN;12/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;;3000;MM01;0;
8000074922;9000000023;00314 CASA Olavarría;1000071326;1002957;FILTRO DE FRENO;900001;2;UN;12/8/2025;1,100;KG;6,966;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;TAN;RS2704285;3000;MM01;0;C
8000074921;9000000023;00314 CASA Olavarría;1000071315;1002904;FILTRO HIDRAULICO CAT XUN;160;0;UN;12/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;;3000;MM01;0;
8000074921;9000000023;00314 CASA Olavarría;1000071315;1002904;FILTRO HIDRAULICO CAT XUN;900001;1;UN;12/8/2025;1,690;KG;3,278;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;TAN;0000059646;3000;MM01;0;C
8000074921;9000000023;00314 CASA Olavarría;1000071315;1002904;FILTRO HIDRAULICO CAT XUN;900002;1;UN;12/8/2025;1,690;KG;3,278;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;TAN;RST9943;3000;MM01;0;C
8000074919;9000000023;00314 CASA Olavarría;1000071328;1016262;Filtro Aire de Unidad Compresora Exterio;80;1;UN;12/8/2025;0;KG;12,288;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000070689;3000;MM01;0;C
8000074919;9000000023;00314 CASA Olavarría;1000071328;1016263;Filtro Aire Unidad Compresora  Interior;90;1;UN;12/8/2025;0;KG;12,288;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000089019;3000;MM01;0;C
8000074918;9000000023;00314 CASA Olavarría;1000071315;1002870;FILTRO ACEITE UNID. COMPRES.;150;0;UN;12/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;;3000;MM01;0;
8000074918;9000000023;00314 CASA Olavarría;1000071315;1002870;FILTRO ACEITE UNID. COMPRES.;900001;1;UN;12/8/2025;0,890;KG;2,200;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;TAN;0000087102;3000;MM01;0;C
8000074917;9000000023;00314 CASA Olavarría;1000071312;1001797;ACEITE AIR TOOL  (208L XLT;40;0;UN;12/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;;3000;MM01;0;
8000074917;9000000023;00314 CASA Olavarría;1000071312;1001797;ACEITE AIR TOOL  (208L XLT;900001;1;UN;12/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;TAN;348997R;3000;MM01;0;C
8000074916;9000000023;00314 CASA Olavarría;1000071146;1016255;Filtro Admision Interior;10;2;UN;11/8/2025;0;KG;24,576;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000089020;3000;MM01;0;C
8000074916;9000000023;00314 CASA Olavarría;1000071146;1016256;Filtro Admision Exterior;20;2;UN;11/8/2025;0;KG;24,576;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000106220;3000;MM01;0;C
8000074916;9000000023;00314 CASA Olavarría;1000071146;1016259;Filtro Cabina Polen de Entrada;30;1;UN;11/8/2025;0;KG;12,288;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000038897;3000;MM01;0;C
8000074916;9000000023;00314 CASA Olavarría;1000071146;1016260;Filtro Cabina Polen Exterior;40;1;UN;11/8/2025;0;KG;12,288;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MMAP;ZPCS;0000042022;3000;MM01;0;C
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002075;BOTIN ALTA MONT MAR/NEG P METAL N40;460;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002078;BOTIN ALTA MONT MAR/NEG P METAL N44;490;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002079;BOTIN ALTA MONT MAR/NEG P METAL N45;500;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002075;BOTIN ALTA MONT MAR/NEG P METAL N40;900008;11;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000116640;2000;MM01;0;C
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002078;BOTIN ALTA MONT MAR/NEG P METAL N44;900009;28;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000116639;2000;MM01;0;C
8000074915;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002079;BOTIN ALTA MONT MAR/NEG P METAL N45;900010;5;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;5/9/2025;17/9/2025;11054;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000116638;2000;MM01;0;C
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002076;BOTIN ALTA MONT MAR/NEG P METAL N41;470;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002077;BOTIN ALTA MONT MAR/NEG P METAL N42;480;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1001716;TAPON AUDITIVO QUANTUM;570;0;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;ZPCS;;2000;MM01;0;
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002076;BOTIN ALTA MONT MAR/NEG P METAL N41;900009;33;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000116659;2000;MM01;0;C
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1002077;BOTIN ALTA MONT MAR/NEG P METAL N42;900010;56;UN;7/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000116658;2000;MM01;0;C
8000074914;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071338;1001716;TAPON AUDITIVO QUANTUM;900016;94;UN;7/9/2025;0,376;KG;2,707;DM3;19/8/2025;C;19/8/2025;17/9/2025;11053;19/8/2025;MMORALES;1P TRASNP PROPIO19.08.2025;17/9/2025;MMAP;TAN;0000104724;2000;MM01;0;C
8000074910;9000000120;00368-YPF Acueducto TBH;1000070775;1012872;SELLADOR ELASTICO POLIURET.SIKAFLEX PRO3;20;20;UN;30/7/2025;0;KG;0;DM3;19/8/2025;C;7/8/2025;19/8/2025;;;AJPEDERNERA;;19/8/2025;MLAP;ZPNS;0000115012;0368;MR01;1;C
8000074909;9000000023;00314 CASA Olavarría;1000068936;1018686;SCREW;20;16;UN;11/7/2025;0;KG;2,464;DM3;19/8/2025;C;11/8/2025;19/8/2025;;;PAPPELLA;;11/8/2025;MMAP;ZPNS;0000114793;MM08;MM01;0;C
8000074905;9000000120;00368-YPF Acueducto TBH;1000066624;1010702;SIKAFLEX PRO 3-WF X 600ML;10;80;UN;20/5/2025;0;KG;48;DM3;19/8/2025;C;20/5/2025;19/8/2025;;;AJPEDERNERA;;19/8/2025;MLAP;ZPNS;0000102150;0368;MR01;2;C
8000074904;9000000120;00368-YPF Acueducto TBH;1000067432;1012872;SELLADOR TEKBOND PU40 SALCHICHA X 600ML;60;17;UN;30/5/2025;0;KG;0;DM3;19/8/2025;C;3/6/2025;19/8/2025;;;AJPEDERNERA;;19/8/2025;MLAP;ZPNI;0000104479;0368;MR01;2;C
8000074903;9000000023;00314 CASA Olavarría;1000070498;1042654;ANILLO GUIA BALDE;10;1;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;FGORGONA;2 314 CC;21/8/2025;MMAP;ZPNS;0000117109;MM08;MM01;0;C
8000074903;9000000023;00314 CASA Olavarría;1000070498;1042654;ANILLO GUIA BALDE;50;1;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;FGORGONA;2 314 CC;21/8/2025;MMAP;ZPNS;0000117110;MM08;MM01;0;C
8000074897;9000000025;00223 Comp Amb Santa Fe;1000071371;1015947;24M7240-ARANDELA;20;23;UN;1/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;22/8/2025;11097;22/8/2025;FGORGONA;Bultos 8 LB 223;22/8/2025;MLAP;ZPNS;0000117096;2001;MR01;0;C
8000074897;9000000025;00223 Comp Amb Santa Fe;1000071371;1015947;19M7493-TORNILLO;30;23;UN;1/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;22/8/2025;11097;22/8/2025;FGORGONA;Bultos 8 LB 223;22/8/2025;MLAP;ZPNS;0000117097;2001;MR01;0;C
8000074896;9000000025;00223 Comp Amb Santa Fe;1000071373;1015947;24M7240-ARANDELA;20;23;UN;1/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;22/8/2025;11097;22/8/2025;FGORGONA;Bultos 8 LB 223;22/8/2025;MLAP;ZPNS;0000117094;2001;MR01;0;C
8000074896;9000000025;00223 Comp Amb Santa Fe;1000071373;1015947;19M7493-TORNILLO;30;23;UN;1/9/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;22/8/2025;11097;22/8/2025;FGORGONA;Bultos 8 LB 223;22/8/2025;MLAP;ZPNS;0000117095;2001;MR01;0;C
8000074895;9000000023;00314 CASA Olavarría;1000070546;1003466;PERTIGA 3.4M-3.7MC/LED/BANDSOP12/24v xUN;10;0;UN;9/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MLAP;ZPCS;;2000;MR01;0;
8000074895;9000000023;00314 CASA Olavarría;1000070546;1003466;PERTIGA 3.4M-3.7MC/LED/BANDSOP12/24v xUN;900001;2;UN;9/8/2025;3;KG;0,094;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;PAPPELLA;2 314 CC;21/8/2025;MLAP;TAN;0000114068;2000;MR01;0;C
8000074889;9000000033;00341 Mov. Suelos San Luis;1000071208;1011191;CAFETERA ELECTRICA;10;1;UN;29/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;25/8/2025;11085;21/8/2025;FGORGONA;1 341 CC;25/8/2025;MLAP;ZPNS;0000117081;2001;MR01;0;C
8000074883;9000000023;00314 CASA Olavarría;1000069845;1023211;INYECTORES;10;1;UN;21/10/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;FGORGONA;2 314 CC;21/8/2025;MMAP;ZPNS;0000117044;MM08;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002056;CAMPERA ABRIGO T. S ROJA CON LOGO;10;0;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002057;CAMPERA ABRIGO T. M ROJA CON LOGO;20;0;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002058;CAMPERA ABRIGO T. L ROJA CON LOGO;30;0;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002059;CAMPERA ABRIGO T. XL ROJA CON LOGO;40;0;UN;20/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;ZPCS;;2000;MM01;0;
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002056;CAMPERA ABRIGO T. S ROJA CON LOGO;900001;4;UN;20/8/2025;3,400;KG;53,872;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000086071;2000;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002056;CAMPERA ABRIGO T. S ROJA CON LOGO;900002;4;UN;20/8/2025;3,400;KG;53,872;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000092350;2000;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002056;CAMPERA ABRIGO T. S ROJA CON LOGO;900003;6;UN;20/8/2025;5,100;KG;80,808;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000116679;2000;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002057;CAMPERA ABRIGO T. M ROJA CON LOGO;900004;39;UN;20/8/2025;32,799;KG;687,960;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000116678;2000;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002058;CAMPERA ABRIGO T. L ROJA CON LOGO;900005;14;UN;20/8/2025;12,964;KG;168;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000116677;2000;MM01;0;C
8000074881;9000000151;0376 VELADERO FASE 8B /SAN JUAN;1000071228;1002059;CAMPERA ABRIGO T. XL ROJA CON LOGO;900006;22;UN;20/8/2025;21,670;KG;197,120;DM3;19/8/2025;C;19/8/2025;19/8/2025;;;ERUARTE;;19/8/2025;MMAP;TAN;0000116676;2000;MM01;0;C
8000074879;9000000023;00314 CASA Olavarría;1000071832;1001786;ACEITE ISO 46 HIDRAULICO  X 205L;10;0;UN;22/8/2025;0;KG;0;DM3;19/8/2025;;5/9/2025;;;;FDEICAS;;;MMAP;ZPCS;;3000;MM01;0;
8000074879;9000000023;00314 CASA Olavarría;1000071832;1002971;FILTRO DE TRANSMISION CAT;30;0;UN;22/8/2025;0;KG;0;DM3;19/8/2025;;5/9/2025;;;;FDEICAS;;;MMAP;ZPCS;;3000;MM01;0;
8000074878;9000000023;00314 CASA Olavarría;1000070830;1042802;PERNO DE SUSPENSION;10;1;UN;19/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;FGORGONA;2 314 CC;21/8/2025;MMAP;ZPNS;0000117040;MM08;MM01;0;C
8000074877;9000000023;00314 CASA Olavarría;1000070943;1042802;PERNO DE SUSPENSION;30;2;UN;19/8/2025;0;KG;0;DM3;19/8/2025;C;19/8/2025;20/8/2025;11063;20/8/2025;FGORGONA;2 314 CC;21/8/2025;MMAP;ZPNS;0000117041;MM08;MM01;0;C
